id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,rollout width,84,11,20,60,438,ship,baseline,monotonic-signal,raise-signal
m002,g002,quota pressure,103,38,36,92,600,ship,edge,drag-penalty,drop-slack
m003,g003,route drift,77,36,31,51,420,ship,recovery,confidence-floor,raise-drag
m004,g004,secret scope,111,32,20,40,548,ship,negative,lane-boundary,lower-confidence
m005,g005,rollout width,53,67,19,59,426,ship,baseline,monotonic-signal,raise-signal
m006,g006,quota pressure,58,41,41,23,278,ship,edge,drag-penalty,drop-slack
m007,g007,route drift,68,12,19,96,450,ship,recovery,confidence-floor,raise-drag
m008,g008,secret scope,77,30,20,81,490,ship,negative,lane-boundary,lower-confidence
m009,g009,rollout width,94,76,25,54,586,ship,baseline,monotonic-signal,raise-signal
m010,g010,quota pressure,48,21,29,39,254,ship,edge,drag-penalty,drop-slack
m011,g011,route drift,33,47,40,79,304,ship,recovery,confidence-floor,raise-drag
m012,g012,secret scope,117,57,15,47,646,ship,negative,lane-boundary,lower-confidence
m013,g013,rollout width,40,30,29,55,272,ship,baseline,monotonic-signal,raise-signal
m014,g014,quota pressure,79,43,37,57,442,ship,edge,drag-penalty,drop-slack
m015,g015,route drift,107,33,50,63,520,ship,recovery,confidence-floor,raise-drag
m016,g016,secret scope,80,25,5,14,388,ship,negative,lane-boundary,lower-confidence
m017,g017,rollout width,123,59,30,57,664,ship,baseline,monotonic-signal,raise-signal
m018,g018,quota pressure,91,32,44,76,492,ship,edge,drag-penalty,drop-slack
m019,g019,route drift,39,73,17,90,448,ship,recovery,confidence-floor,raise-drag
m020,g020,secret scope,104,55,37,46,544,ship,negative,lane-boundary,lower-confidence
m021,g021,rollout width,61,14,31,91,392,ship,baseline,monotonic-signal,raise-signal
m022,g022,quota pressure,30,55,8,50,314,ship,edge,drag-penalty,drop-slack
m023,g023,route drift,66,24,26,52,364,ship,recovery,confidence-floor,raise-drag
m024,g024,secret scope,88,41,5,45,514,ship,negative,lane-boundary,lower-confidence
m025,g025,rollout width,67,19,21,22,308,ship,baseline,monotonic-signal,raise-signal
m026,g026,quota pressure,47,32,9,95,424,ship,edge,drag-penalty,drop-slack
m027,g027,route drift,45,23,12,93,388,ship,recovery,confidence-floor,raise-drag
m028,g028,secret scope,91,15,4,40,466,ship,negative,lane-boundary,lower-confidence
m029,g029,rollout width,39,14,26,38,208,ship,baseline,monotonic-signal,raise-signal
m030,g030,quota pressure,91,5,39,78,452,ship,edge,drag-penalty,drop-slack
m031,g031,route drift,81,54,12,59,526,ship,recovery,confidence-floor,raise-drag
m032,g032,secret scope,116,41,10,41,608,ship,negative,lane-boundary,lower-confidence
m033,g033,rollout width,65,37,14,56,418,ship,baseline,monotonic-signal,raise-signal
m034,g034,quota pressure,30,61,18,62,330,ship,edge,drag-penalty,drop-slack
m035,g035,route drift,64,57,49,26,324,ship,recovery,confidence-floor,raise-drag
m036,g036,secret scope,85,17,14,43,432,ship,negative,lane-boundary,lower-confidence
m037,g037,rollout width,108,35,22,75,608,ship,baseline,monotonic-signal,raise-signal
m038,g038,quota pressure,109,0,28,89,558,ship,edge,drag-penalty,drop-slack
m039,g039,route drift,30,37,39,58,232,ship,recovery,confidence-floor,raise-drag
m040,g040,secret scope,38,52,15,77,380,ship,negative,lane-boundary,lower-confidence
m041,g041,rollout width,98,62,29,49,556,ship,baseline,monotonic-signal,raise-signal
m042,g042,quota pressure,74,24,37,51,372,ship,edge,drag-penalty,drop-slack
m043,g043,route drift,70,59,29,57,454,ship,recovery,confidence-floor,raise-drag
m044,g044,secret scope,72,38,16,8,348,ship,negative,lane-boundary,lower-confidence
m045,g045,rollout width,41,30,35,94,342,ship,baseline,monotonic-signal,raise-signal
m046,g046,quota pressure,60,53,4,92,522,ship,edge,drag-penalty,drop-slack
m047,g047,route drift,33,48,39,52,254,ship,recovery,confidence-floor,raise-drag
m048,g048,secret scope,67,8,6,24,320,ship,negative,lane-boundary,lower-confidence
m049,g049,rollout width,53,60,36,77,414,ship,baseline,monotonic-signal,raise-signal
m050,g050,quota pressure,80,8,32,58,388,ship,edge,drag-penalty,drop-slack
m051,g051,route drift,57,71,38,53,400,ship,recovery,confidence-floor,raise-drag
m052,g052,secret scope,93,29,11,42,492,ship,negative,lane-boundary,lower-confidence
m053,g053,rollout width,80,46,24,61,486,ship,baseline,monotonic-signal,raise-signal
m054,g054,quota pressure,107,13,32,25,440,ship,edge,drag-penalty,drop-slack
m055,g055,route drift,41,48,44,55,282,ship,recovery,confidence-floor,raise-drag
m056,g056,secret scope,99,28,41,61,492,ship,negative,lane-boundary,lower-confidence
m057,g057,rollout width,97,20,45,88,514,ship,baseline,monotonic-signal,raise-signal
m058,g058,quota pressure,86,8,27,57,420,ship,edge,drag-penalty,drop-slack
m059,g059,route drift,44,21,48,89,300,ship,recovery,confidence-floor,raise-drag
m060,g060,secret scope,71,59,7,35,458,ship,negative,lane-boundary,lower-confidence
m061,g061,rollout width,53,46,13,50,378,ship,baseline,monotonic-signal,raise-signal
m062,g062,quota pressure,34,31,17,56,276,ship,edge,drag-penalty,drop-slack
m063,g063,route drift,69,77,49,20,372,ship,recovery,confidence-floor,raise-drag
m064,g064,secret scope,97,62,14,80,644,ship,negative,lane-boundary,lower-confidence
m065,g065,rollout width,80,22,22,91,502,ship,baseline,monotonic-signal,raise-signal
m066,g066,quota pressure,105,29,7,51,566,ship,edge,drag-penalty,drop-slack
m067,g067,route drift,38,16,50,36,156,watch,recovery,confidence-floor,raise-drag
m068,g068,secret scope,52,42,20,63,378,ship,negative,lane-boundary,lower-confidence
m069,g069,rollout width,71,57,31,57,450,ship,baseline,monotonic-signal,raise-signal
m070,g070,quota pressure,71,56,17,52,466,ship,edge,drag-penalty,drop-slack
m071,g071,route drift,79,40,40,54,424,ship,recovery,confidence-floor,raise-drag
m072,g072,secret scope,42,64,21,47,348,ship,negative,lane-boundary,lower-confidence
m073,g073,rollout width,124,43,17,24,596,ship,baseline,monotonic-signal,raise-signal
m074,g074,quota pressure,111,24,16,54,568,ship,edge,drag-penalty,drop-slack
m075,g075,route drift,113,69,45,73,646,ship,recovery,confidence-floor,raise-drag
m076,g076,secret scope,73,53,9,74,528,ship,negative,lane-boundary,lower-confidence
m077,g077,rollout width,110,13,17,56,544,ship,baseline,monotonic-signal,raise-signal
m078,g078,quota pressure,74,54,22,88,536,ship,edge,drag-penalty,drop-slack
m079,g079,route drift,108,24,33,47,508,ship,recovery,confidence-floor,raise-drag
m080,g080,secret scope,85,76,30,36,504,ship,negative,lane-boundary,lower-confidence
m081,g081,rollout width,42,34,12,55,322,ship,baseline,monotonic-signal,raise-signal
m082,g082,quota pressure,98,40,26,105,630,ship,edge,drag-penalty,drop-slack
m083,g083,route drift,46,29,41,92,344,ship,recovery,confidence-floor,raise-drag
m084,g084,secret scope,112,53,40,77,628,ship,negative,lane-boundary,lower-confidence
m085,g085,rollout width,69,33,44,50,354,ship,baseline,monotonic-signal,raise-signal
m086,g086,quota pressure,82,14,27,35,372,ship,edge,drag-penalty,drop-slack
m087,g087,route drift,52,24,48,75,310,ship,recovery,confidence-floor,raise-drag
m088,g088,secret scope,41,26,7,43,288,ship,negative,lane-boundary,lower-confidence
m089,g089,rollout width,48,64,34,51,354,ship,baseline,monotonic-signal,raise-signal
m090,g090,quota pressure,85,40,28,53,470,ship,edge,drag-penalty,drop-slack
m091,g091,route drift,112,47,12,59,636,ship,recovery,confidence-floor,raise-drag
m092,g092,secret scope,85,12,16,10,352,ship,negative,lane-boundary,lower-confidence
m093,g093,rollout width,84,67,44,53,488,ship,baseline,monotonic-signal,raise-signal
m094,g094,quota pressure,110,16,18,72,580,ship,edge,drag-penalty,drop-slack
m095,g095,route drift,50,45,13,86,436,ship,recovery,confidence-floor,raise-drag
m096,g096,secret scope,112,21,44,42,486,ship,negative,lane-boundary,lower-confidence
